LLR,prediction,true_label
-31.536781732832488,0,0.0
-24.214637604938687,0,0.0
-27.87532437973131,0,0.0
-39.18183191984126,0,0.0
-13.486263085394611,0,0.0
-11.240419502434095,0,0.0
-23.231682995536577,0,0.0
-32.3488250151581,0,0.0
-26.623224777890492,0,0.0
-34.834302711670034,0,0.0
-32.57521567048793,0,0.0
-14.171819986503063,0,0.0
-30.33741464693236,0,0.0
-34.72930141423285,0,0.0
-25.865871875973973,0,0.0
-30.77078257757847,0,0.0
-26.813134505577825,0,0.0
-24.548415994617937,0,0.0
-19.219551949914855,0,0.0
-32.45152383574931,0,0.0
-25.942121143990448,0,0.0
-36.409655183349585,0,0.0
-34.495558673022074,0,0.0
-29.374798959682092,0,0.0
-7.99925528560939,-1,0.0
-14.05843519816345,0,0.0
-26.03401450907124,0,0.0
-33.5796181698437,0,0.0
-30.86187401654617,0,0.0
-21.551277184380965,0,0.0
-28.328469046516414,0,0.0
-25.899086460639943,0,0.0
-25.525104430275473,0,0.0
-21.005706651087454,0,0.0
-47.91333615173834,0,0.0
-31.90269302816163,0,0.0
-27.41247528043732,0,0.0
-33.23640608167725,0,0.0
-21.2461651806556,0,0.0
-29.030648433509647,0,0.0
-37.30001514602544,0,0.0
-8.55136071281447,-1,0.0
-32.26430197921978,0,0.0
-24.03407538020052,0,0.0
-21.81837954449739,0,0.0
-22.728915840884206,0,0.0
-36.67031080611996,0,0.0
-34.799090696150316,0,0.0
-30.503276968424068,0,0.0
-18.082602209273453,0,0.0
-29.056424732097867,0,0.0
-22.889050938773195,0,0.0
-28.79359741702634,0,0.0
-33.91726095902707,0,0.0
-22.45917942990314,0,0.0
-9.838885542769324,-1,0.0
-24.238735471602986,0,0.0
-19.44765365247615,0,0.0
-24.470860677802506,0,0.0
-26.374102265921753,0,0.0
-36.955191761122144,0,0.0
-43.85928022926893,0,0.0
-30.0528110593353,0,0.0
-20.284333592190293,0,0.0
-43.11742351212857,0,0.0
-37.64639425298955,0,0.0
-27.831888789260915,0,0.0
-17.737138703148954,0,0.0
-24.8583654342019,0,0.0
-26.64138823777663,0,0.0
-25.4225807518919,0,0.0
-24.65232803401012,0,0.0
-29.654977833102194,0,0.0
26.376401207606094,1,1.0
27.41808290233003,1,1.0
29.346229029737326,1,1.0
34.3711491798368,1,1.0
23.215398578029586,1,1.0
23.32544487395657,1,1.0
27.588387019706463,1,1.0
28.667657588786096,1,1.0
19.623349637519638,1,1.0
30.36360940801221,1,1.0
23.80007609417028,1,1.0
30.837696989259815,1,1.0
17.448174530228457,1,1.0
28.08970923676697,1,1.0
37.43223961921302,1,1.0
21.964848901199744,1,1.0
25.77283671568885,1,1.0
40.6246418034274,1,1.0
20.426278859738414,1,1.0
27.252751710278876,1,1.0
18.58371105187382,1,1.0
23.94353693033492,1,1.0
14.018755594737772,1,1.0
16.254007493976545,1,1.0
34.32414959484848,1,1.0
17.22970559992075,1,1.0
23.569025117116404,1,1.0
25.97033553360157,1,1.0
23.91228016142583,1,1.0
36.02882997209055,1,1.0
13.14289363854368,1,1.0
23.70595480349964,1,1.0
26.46017776189658,1,1.0
30.015202060219586,1,1.0
18.002037992501702,1,1.0
32.444837178192174,1,1.0
8.939023837419258,-1,1.0
29.01894379425328,1,1.0
11.185869257317101,1,1.0
20.249900136419814,1,1.0
15.004868428232824,1,1.0
28.886333358401334,1,1.0
32.6687060609491,1,1.0
27.439576891963277,1,1.0
37.63949445684824,1,1.0
25.670585845873674,1,1.0
17.245344105488225,1,1.0
23.236790450631794,1,1.0
25.48558439565969,1,1.0
26.961215204530966,1,1.0
35.18495310128267,1,1.0
36.334982004271595,1,1.0
24.12385120368316,1,1.0
21.09155133977186,1,1.0
26.066390801181623,1,1.0
23.392918200382642,1,1.0
28.915849307430086,1,1.0
25.106658396928825,1,1.0
32.77966544150654,1,1.0
25.3515840470304,1,1.0
34.91311654953225,1,1.0
24.272746772547187,1,1.0
29.890762331006325,1,1.0
23.647997587899866,1,1.0
20.08822090571957,1,1.0
18.63781438287932,1,1.0
22.660817192456705,1,1.0
21.799335842489278,1,1.0
35.95091677555027,1,1.0
27.957763775146503,1,1.0
25.799847588100704,1,1.0
32.31979598489019,1,1.0
10.272669295882427,1,1.0
27.406740899660115,1,1.0
19.831790347978554,1,1.0
34.577953875068445,1,1.0
26.906302055295598,1,1.0
27.465244821440656,1,1.0
46.3529794944912,1,1.0
32.70937563405515,1,1.0
33.02248777354719,1,1.0
32.31021861264824,1,1.0
25.715458335234118,1,1.0
31.354932856456553,1,1.0
24.364594270012372,1,1.0
18.890455213981628,1,1.0
30.642111996670607,1,1.0
40.676969170734495,1,1.0
23.55288784616608,1,1.0
30.111882872638663,1,1.0
18.267049756600347,1,1.0
20.580685044655993,1,1.0
35.19399651407737,1,1.0
21.525548631211887,1,1.0
18.85427690145177,1,1.0
28.403158806316345,1,1.0
18.305111067273444,1,1.0
20.343839854548662,1,1.0
12.075976802504531,1,1.0
33.94180792901249,1,1.0
